Country Name,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Algeria,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,232.9480072,263.0235922,306.9647816,321.1613704,332.4141617,368.762284,401.0884664,479.6771299,589.8926496,582.9499682,614.5124612,775.8659871,812.6825697,780.9847877,791.0374437,867.5986713,832.5512137,854.8527915,825.2599459,861.2607564,888.8753117,888.7352846,872.3076809,823.5765268,843.0420841,802.0995062,808.7593042,824.5337606,867.7984088,869.6098396,860.0413958,908.2973158,953.0582807,952.2679487,977.9540849,1031.919174,1078.183633,1073.205629,1153.664071,1114.217028,1140.642714,1229.547425,1247.495053,1327.535544,,,,
East Asia & Pacific (excluding high income),Energy use (kg of oil equivalent per capita),,,,,,,,,,,,443.1837378,452.5511894,459.5214361,461.1830313,494.0683917,502.5793807,536.1916771,569.5964912,574.7842297,568.9510863,560.6794309,567.9936294,579.5995567,600.2956008,608.731892,622.4879125,639.9682005,661.6233802,668.3647212,710.6845616,694.1592306,707.3164018,738.5356654,758.800002,801.4431072,817.4299529,815.7955687,806.6130953,818.0724663,842.7754897,865.0261164,911.3647644,1008.96002,1122.652183,1213.651895,1298.033595,1378.853178,1414.10672,1489.743549,1621.115313,1702.017307,1755.614902,1802.686795,1876.980818,,,,
Early-demographic dividend,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,398.2170427,400.6748783,417.7432456,428.0220553,436.0969102,448.0646155,460.9593528,470.8337955,487.6385772,504.4429265,525.1148076,541.9329643,536.2193833,541.4830412,546.1056666,551.0301606,565.3630453,573.6782335,580.6923791,617.5556102,630.7356786,634.9420028,642.7743031,655.1645047,665.16887,671.9624909,683.6318235,689.4851034,702.9528877,705.8894006,707.7441862,716.5328852,724.2944201,747.5325777,765.2155976,788.9596911,804.3417529,826.3951552,843.4624144,861.6936154,862.5765919,887.8536748,883.3154343,899.015385,,,,
East Asia & Pacific,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,658.1036781,678.4978352,710.9953173,710.86902,724.4010328,746.8738192,783.3622914,815.432675,833.4782155,822.4274622,804.7627305,810.9827124,820.1934182,855.5594217,861.681805,879.4042089,900.0787617,937.4109948,955.2341894,1014.112422,1003.894306,1026.715757,1065.009136,1099.278912,1144.756481,1171.441895,1179.859778,1159.225764,1181.285578,1215.203465,1230.80869,1275.028928,1363.150319,1476.364165,1550.73208,1628.71896,1703.909327,1727.520248,1779.967955,1922.642581,1980.710188,2020.847471,2062.47741,2135.211848,,,,
Europe & Central Asia (excluding high income),Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4059.368317,3947.31884,3566.834165,3315.143285,2927.545628,2863.028045,2811.184058,2703.456209,2651.996179,2665.621362,2699.693746,2710.309721,2746.89101,2856.473454,2890.541533,2896.840288,2993.185201,3029.368451,3066.375724,2826.573725,3007.447343,3131.500791,3154.628675,3077.257076,3124.699223,,,,
Europe & Central Asia,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3758.83207,3724.757581,3505.359101,3381.461844,3195.132445,3212.497458,3250.861853,3186.011485,3177.601312,3172.626653,3195.884191,3243.131064,3246.038204,3330.25037,3359.046293,3358.518537,3401.773428,3373.80704,3379.619652,3156.573723,3306.484666,3276.758628,3271.22761,3218.39802,3158.991996,,,,
Ecuador,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,358.0562402,360.5629719,355.529073,418.8181289,449.2148931,486.2222545,567.3436602,569.0403757,585.1923004,625.37823,633.9726302,665.3308198,601.4589208,628.0911254,619.38556,601.7515895,601.3167954,614.683352,573.7989986,618.7145768,635.3067446,628.6066545,572.9506436,599.6703605,687.0821332,708.3439928,720.0897431,724.9201107,639.4838016,695.1847246,724.3707484,694.6010812,693.0039751,658.1121398,675.3670137,667.1038361,742.1890459,672.4827682,788.0824322,784.051913,817.5844698,795.1427488,843.978287,888.9648955,,,,
"Egypt, Arab Rep.",Energy use (kg of oil equivalent per capita),,,,,,,,,,,,220.8687097,238.2470776,217.0403773,237.8468037,254.0139285,289.316544,308.7919145,310.9722865,334.1150936,348.5403044,396.1658386,423.0064734,457.4284407,494.1038981,520.8307636,520.7984593,540.0866677,538.4665544,559.6039766,574.529271,561.9366902,564.4095996,573.4023163,540.6648712,563.5458151,586.2191517,598.3961264,628.5181711,630.0351574,589.6677834,649.7416256,657.7509927,670.2501028,711.3467221,813.999296,844.987613,889.3894434,907.5952747,911.4885946,876.5421758,900.6603986,905.5866059,848.6291444,827.4971669,,,,
Euro area,Energy use (kg of oil equivalent per capita),1403.942847,1455.391677,1567.863003,1686.600327,1762.65016,1816.950487,1865.290862,1941.65593,2093.376329,2262.920434,2746.540854,2782.976871,2921.227921,3108.961437,3065.668863,2931.904626,3141.293542,3105.600543,3224.805435,3354.410044,3291.941869,3182.213568,3072.772537,3096.026552,3200.710584,3297.848666,3329.029513,3399.239289,3426.197057,3488.785094,3511.714877,3555.688821,3467.814392,3431.2524,3415.023112,3524.563467,3631.811793,3618.406329,3673.181286,3661.088096,3697.177942,3781.242489,3764.868653,3823.496593,3857.958462,3847.579093,3839.733361,3757.199258,3730.766504,3511.67366,3627.005577,3486.357279,3445.622832,3405.038726,3266.188985,3328.574866,,,
Eritrea,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.6111598,411.4421078,428.269542,452.633174,476.8036262,474.0720461,306.6217314,313.5225853,308.7969199,312.3426658,301.655181,308.1477586,273.3911243,269.5613443,237.870883,239.2445811,220.20851,231.3530475,233.6597344,236.3440005,,,,,,,
Spain,Energy use (kg of oil equivalent per capita),530.6648498,557.5992908,605.2235273,623.5181841,683.6855542,714.7215779,790.7917042,881.3832486,993.6645683,1049.791164,1123.102994,1244.903226,1295.60968,1473.952331,1580.126019,1607.74131,1707.886189,1661.179074,1757.396264,1768.794179,1805.590731,1820.104124,1760.399907,1781.47221,1813.424443,1843.193254,1875.778186,1916.767548,2065.722445,2269.013328,2317.476774,2397.714173,2430.374523,2318.982989,2436.012362,2537.07268,2489.340422,2634.649128,2756.218907,2877.982414,3003.761672,3060.881809,3107.867341,3157.227264,3238.502447,3251.397133,3194.081246,3180.03342,3026.338408,2757.691412,2742.877182,2689.684337,2683.367935,2512.105919,2464.641291,2571.340962,,,
Estonia,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6232.731998,5841.390649,4283.158664,3639.269192,3752.387328,3624.431136,4043.289955,4010.915768,3695.170673,3462.766968,3374.70839,3541.512051,3415.780621,3798.038257,3893.395472,3846.392943,3775.035083,4243.648,4105.417736,3648.978843,4222.73719,4237.729191,4174.387766,4623.279112,4592.616457,4173.326583,,,
Ethiopia,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,475.6047999,473.7753844,474.197934,473.7815897,471.9518195,472.0947434,472.051695,473.6637669,474.5653383,475.1196527,475.8707965,474.6078199,474.9726251,473.6603892,473.513855,475.1511193,477.8055258,477.4642866,477.921834,478.9028285,478.1276521,472.5057773,474.979776,476.5566581,478.0285721,478.905069,477.8976274,478.2777405,477.6704815,478.4932546,482.4053895,482.6886042,484.0447321,484.6298477,482.9057294,483.9403013,485.5969831,486.7608738,486.7319303,486.6902958,489.1756569,489.1939261,492.145208,493.1301633,,,,
European Union,Energy use (kg of oil equivalent per capita),1721.272303,1762.435238,1870.175767,1980.253975,2047.000565,2096.272159,2139.206055,2204.297921,2338.577577,2508.363516,2894.370976,2910.245274,3014.557792,3176.263299,3122.462264,3042.390962,3223.198689,3235.513815,3339.755519,3464.121616,3370.339603,3257.80048,3197.332023,3205.491325,3271.005231,3383.838199,3429.011068,3491.237503,3507.028317,3512.589632,3443.302514,3438.187176,3347.421965,3332.168205,3309.9833,3404.123975,3516.426998,3475.833183,3490.287791,3454.836193,3471.735951,3547.977383,3533.746908,3595.294486,3618.225606,3615.671189,3616.144315,3541.015645,3512.663925,3299.588956,3420.964491,3289.975422,3257.299724,3210.367776,3079.483997,3207.068148,,,
Fragile and conflict affected situations,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,415.8259638,413.0331842,422.1395447,426.3692941,432.5869683,442.1835702,442.0157618,450.6086174,469.6833832,468.2154502,464.3260369,466.7422187,481.4199703,489.4882771,504.3279565,507.4262927,511.3985913,518.3659751,526.1533715,510.5784764,496.0705278,523.870437,546.4211557,570.7658132,568.039703,570.4291401,597.4699643,548.1597152,525.7346113,531.6249503,543.1682167,539.2598131,527.6720017,531.1803524,542.6687114,537.8213042,530.3594807,545.3375568,559.9131921,573.0982479,555.6845725,571.8679853,586.3906073,595.3291976,,,,
Finland,Energy use (kg of oil equivalent per capita),2196.953067,2252.77869,2361.743876,2478.912009,2678.383166,2887.694106,3065.438676,3126.426045,3342.703258,3668.523299,3872.223019,3939.211088,4188.160677,4507.556984,4383.848118,4181.810657,4459.859609,4516.248068,4664.523176,4963.535508,5146.642299,4934.588468,4805.493882,4823.858831,4910.523018,5269.892371,5482.578423,5960.692586,5590.436514,5753.639283,5691.571186,5742.784229,5380.993068,5617.215378,5972.554273,5661.903876,6070.212094,6276.951692,6319.326601,6283.958258,6262.192079,6410.625234,6728.581405,7077.026649,7134.854209,6562.022311,7111.856822,6974.896761,6669.173348,6268.300545,6828.783753,6537.637298,6275.770964,6116.227294,6213.357766,5924.700125,,,
Fiji,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.2821735,,,,,,,,,,,,,,814.3202993,703.5019304,675.2267868,626.6518375,,,,,,,,,,,
France,Energy use (kg of oil equivalent per capita),1699.251565,1745.200918,1861.042144,1983.466348,2085.160701,2109.852903,2122.916547,2248.077913,2359.882817,2536.66487,2951.47716,3027.819814,3170.748895,3385.509934,3253.331374,3058.736962,3247.746875,3172.814451,3369.339813,3495.896817,3476.521761,3379.165087,3280.262043,3347.532842,3448.50241,3597.645251,3632.924831,3702.239947,3665.568919,3795.899383,3846.626512,4043.099021,3954.003194,4001.901525,3836.112351,3981.352509,4191.923833,4049.232508,4151.627195,4123.526271,4135.477644,4246.004942,4225.467969,4270.949456,4301.737225,4287.157413,4188.84293,4115.527368,4110.585659,3913.457639,4016.847947,3847.072729,3836.656592,3833.534143,3658.865268,3689.517767,,,
Faroe Islands,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,1782.2841,1711.283562,2315.148013,2478.90639,2005.520929,1883.273713,2008.388847,2227.244945,1925.084793,1891.894571,2070.498566,2077.745343,2082.243601,1886.37027,1644.163761,1598.612078,1475.461369,1517.453579,1374.545718,1244.254798,1250.226741,1300.710468,1339.871312,1156.822148,1236.187792,1254.831507,1238.725075,1285.318458,1220.851973,1197.22964,1254.899233,1479.211218,1697.323314,1920.583249,2160.072029,2362.398542,2555.471877,2723.343475,2883.595678,3129.078774,2429.215824,2072.638342,2913.863575,2694.207453,,,,
United Kingdom,Energy use (kg of oil equivalent per capita),3033.050649,3006.747386,3087.341972,3196.831184,3212.534556,3329.410163,3306.781613,3345.553495,3406.144495,3557.129275,3684.952352,3733.282998,3747.962475,3880.650174,3734.841652,3545.817134,3616.975534,3695.383871,3675.435273,3858.975965,3523.648842,3415.37757,3397.122289,3377.904913,3370.524943,3550.783791,3597.944694,3619.077269,3643.006881,3626.297861,3597.051621,3707.951971,3684.724535,3713.185819,3732.521114,3728.963152,3879.822786,3760.712365,3787.108452,3784.074088,3785.753126,3784.928174,3685.869487,3731.609718,3694.478595,3686.359905,3598.810406,3441.640219,3361.980517,3145.585662,3230.615984,2972.14799,3042.855811,2987.702778,2776.844098,2763.980058,,,
Georgia,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585.263224,2079.052503,1776.767826,1548.32339,968.7244369,799.8414246,834.0240519,755.8259211,716.2329122,669.3292011,703.7218083,640.3012376,639.4192305,684.5821684,707.9865762,727.880734,781.2476565,865.5928073,780.7194535,811.5319791,824.5430382,943.5439023,993.7399333,1048.341057,1180.272753,,,,
Ghana,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,333.9290673,343.4101537,354.4294677,362.4128946,366.4810525,359.1015539,373.9709442,366.2116543,361.8066074,363.9140544,370.9368875,370.6208444,305.1079168,316.315053,340.4515609,343.7718978,361.9286747,344.1280237,360.5409446,358.1489063,360.0291885,362.2655899,368.897665,373.3118403,380.3492606,383.3821351,390.6626757,402.8353847,408.2541163,325.5569729,319.7178225,310.1038156,286.2929349,279.1034623,269.7821491,280.1682198,273.0545526,266.1197832,280.9764122,298.9123441,311.4303338,329.158417,336.4679215,331.8272252,,,,
Gibraltar,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,1017.927325,833.9123919,957.301855,948.6381583,1039.378721,904.1086812,870.8738506,837.258534,1137.028075,1079.960086,896.2276771,1067.158398,1131.096941,1104.087696,1245.420868,1495.462982,1702.730551,1975.376385,1899.510056,1974.028202,2607.676935,3182.004161,3233.653008,3737.745612,3655.095497,3687.998343,3770.640642,3903.596354,3992.859249,4113.942787,4141.731536,4138.651797,4171.064353,4435.860058,4544.507661,4697.579077,4679.86395,4759.408802,5123.46194,5150.692273,4996.072831,5108.274386,5456.488187,5812.453669,,,,
Guinea,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.66299042,,,,,,,,,,,,,,72.16709087,69.95992203,71.63301277,81.10507803,,,,,,,,,,,
Guinea-Bissau,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52783819,,,,,,,,,,,,,,65.47432341,64.6873815,65.33191152,67.30223592,,,,,,,,,,,
Equatorial Guinea,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.837106,1666.366481,1915.87975,2140.717816,,,,,,,,,,,
Greece,Energy use (kg of oil equivalent per capita),289.057068,322.4905782,350.1012579,367.8114303,433.5593423,478.7558566,547.1970016,607.7021559,652.081597,725.5256154,872.783728,984.0420762,1134.786493,1322.763942,1256.348735,1298.204363,1386.100466,1469.549429,1525.443536,1597.925925,1553.781616,1505.279387,1537.277697,1599.07022,1652.729981,1766.766154,1673.818047,1791.833386,1902.914451,2093.114345,2102.677685,2094.621503,2129.894516,2090.762365,2138.251953,2147.136479,2206.103895,2282.137035,2389.793153,2390.082866,2506.639948,2578.112105,2597.748289,2666.453637,2711.46679,2753.051201,2742.629961,2734.755835,2745.493459,2649.661201,2482.110116,2407.762736,2403.230472,2128.010669,2123.897891,2182.071093,,,
Grenada,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.9213753,,,,,,,,,,,,,,709.1722809,754.817936,771.9211306,770.0351744,,,,,,,,,,,
Greenland,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,473.0595037,474.6116639,482.5316609,482.8466221,517.9219575,540.040526,558.5853319,558.1901456,577.7785283,520.6807645,494.0196783,473.4642321,446.2895822,460.0940432,457.5185132,428.9298325,442.7050802,449.8924804,456.3534581,476.1671031,478.2875527,492.7629725,479.7604152,493.9601154,511.1580557,513.6372167,525.559915,558.9142175,600.2719017,604.3157934,602.7945116,593.5431418,602.614396,606.2475946,595.590434,591.3125761,621.2733462,582.3973107,654.0307341,696.79463,729.1541002,725.0667255,772.3220855,830.1109893,,,,
Guam,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.033706,,,,,,,,,,,,,,642.3175999,663.3939233,669.9332612,669.8156935,,,,,,,,,,,
High income,Energy use (kg of oil equivalent per capita),2764.766596,2795.994301,2914.350279,3065.446565,3171.369929,3256.334043,3382.139535,3524.801473,3715.455464,3920.086231,4247.585716,3973.425661,4128.598573,4318.222959,4217.561195,4085.060966,4315.340812,4383.848717,4487.774374,4566.796048,4425.592577,4286.112291,4156.112996,4147.142179,4278.499046,4342.371912,4362.749035,4481.160896,4601.785075,4652.015524,4575.05941,4599.637248,4621.189013,4657.752124,4711.756391,4786.704256,4899.887043,4911.670959,4907.743416,4967.958428,5048.211519,5024.18238,5034.893615,5067.205631,5140.19838,5125.043984,5107.368002,5104.263937,5028.555302,4789.037146,4942.50449,4821.215596,4780.638296,4768.226276,4732.832018,4605.213509,,,
"Hong Kong SAR, China",Energy use (kg of oil equivalent per capita),,,,,,,,,,,,741.963266,760.612814,747.5792154,797.4690484,813.399229,894.1460823,997.7755961,1078.838565,918.8194008,914.2195493,995.0381989,1082.685345,1153.828366,1156.803757,1206.012243,1372.275821,1470.089419,1650.138425,1661.16387,1510.633886,1554.12274,1831.054737,1784.393493,1761.478112,1719.897825,1621.487219,1546.681614,2002.523802,2431.88254,2039.054164,2109.680384,1949.172758,2009.218369,1872.470259,1844.490401,1932.909685,2058.597516,2006.298543,2107.366338,1946.646166,2087.211664,1994.715598,1943.845436,1970.484128,,,,
Honduras,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,496.4542302,492.892888,496.8869875,489.7485943,488.3617014,492.7310225,505.5975185,502.8317614,504.0096404,508.526406,490.3139244,514.7584539,489.6452159,485.8481393,467.4421261,465.6083336,476.621533,484.9543214,490.5726253,480.2077693,470.798501,477.3341662,474.3208342,478.676725,494.6542433,482.6330524,512.3012244,534.5884175,457.0239158,454.9337449,477.7356399,484.3386708,513.3695799,539.9172561,551.0099564,523.1141095,600.5888697,582.8127085,546.8021139,548.7312849,596.678376,593.0709708,590.9511383,597.9295164,,,,
Heavily indebted poor countries (HIPC),Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.3730146,386.2736053,392.4011104,390.2693439,396.2211816,399.4260841,403.2085128,399.8894025,401.6938987,403.3310922,407.7283647,415.3617656,436.3346434,441.1487972,,,,,
Croatia,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981.189224,1742.37229,1634.565011,1680.348913,1629.122722,1692.158925,1770.797506,1881.927355,1945.437415,1930.369364,1876.805775,2024.546927,2081.59828,2232.493431,2230.90322,2261.483778,2248.380076,2338.447693,2280.070678,2207.103023,2185.446988,2140.436133,2020.752383,1983.867947,1897.840665,,,,
Haiti,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,316.2325932,320.387354,323.1508806,330.882685,336.5135123,350.0587099,353.5313872,361.1171611,367.4765003,369.1132631,300.3412567,304.1478779,305.6706119,301.446546,296.9485455,225.988691,228.099017,231.1276204,230.7940772,221.7235583,217.0877999,221.0952316,209.6078526,188.9488998,218.632235,246.4205767,255.0166697,250.7121991,249.6409148,237.5171406,238.5873138,263.7804927,249.2056273,252.8709549,370.4208068,375.3054779,387.0094851,385.8434803,385.3788806,381.5911275,389.0863854,397.2571269,394.0233483,393.6746469,,,,
Hungary,Energy use (kg of oil equivalent per capita),,,,,,1426.89966,1447.937954,1476.049576,1506.999492,1607.81594,1730.162867,1836.349752,1880.538798,2039.367028,2101.987075,2173.246968,2311.173366,2428.82933,2674.059334,2638.204969,2646.304187,2630.042921,2630.758481,2594.394779,2697.394146,2794.251944,2787.684172,2894.827453,2863.97624,2874.895807,2774.492028,2642.922571,2423.179448,2481.448412,2406.688352,2503.077801,2572.974361,2527.301626,2502.204047,2490.712604,2448.140338,2512.67485,2520.152466,2580.207496,2579.291721,2731.039703,2713.257084,2658.036373,2636.646773,2478.1017,2568.948991,2500.321359,2365.553697,2271.947205,2314.496434,2432.751791,,,
IBRD only,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,506.1056953,516.1372813,531.3405701,540.2336778,564.726706,579.2964425,604.8199962,631.3466151,642.1996828,644.8512512,639.7807662,651.558262,652.230092,668.1618046,677.0045114,688.6947891,704.3313873,717.1150134,720.5619252,1066.846607,1046.849454,1013.813994,1003.191814,977.4201952,995.3036625,999.8712717,995.2790776,980.5764809,989.474593,999.900974,1012.26056,1035.24567,1092.587633,1159.882043,1211.592885,1267.819354,1315.910353,1345.362093,1364.797337,1450.17314,1500.472455,1537.182401,1553.904655,1578.573227,,,,
IDA & IBRD total,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,485.6046948,493.9698819,507.5769374,515.4242263,536.119782,548.7980473,570.6076759,592.8550627,602.2028221,604.3820489,600.1234429,610.4539695,610.7238026,623.5697609,631.4803961,640.9540712,654.529743,665.10738,667.8372848,970.5242788,953.7918201,923.2869383,912.4642505,888.5332724,900.3580292,903.7753932,899.2892902,887.3324784,894.5835383,899.678107,909.4084041,927.6874725,973.5819952,1026.159616,1067.12813,1111.319447,1149.00208,1172.577674,1184.479493,1251.88991,1291.465483,1318.518343,1329.070056,1349.483785,,,,
IDA total,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,368.49362,367.5177033,372.2974712,374.6531956,374.6226481,377.759662,380.2570456,380.5151526,383.5066159,385.1536184,387.2246176,391.7360967,391.8649098,390.6858684,396.7551727,396.9725757,402.1458216,403.7774249,405.3170511,486.5147238,486.860936,476.0057713,469.7063388,459.9970177,454.0797152,457.2969532,458.252697,463.5686417,468.0180875,460.5542877,463.9532605,467.255732,470.0647246,473.2695741,476.7187059,479.3340769,483.1630748,484.188668,474.6820956,480.8379315,488.2458912,492.3745942,489.1072067,464.8876955,,,,
IDA blend,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,450.8969138,452.9369192,460.4724795,464.5910839,468.1484312,472.5417919,478.1744765,481.6618733,487.0345687,494.1260362,502.3503677,509.8912399,512.0130057,505.1437912,520.682268,520.4009424,533.9127709,536.3664352,540.899202,699.696632,702.8204287,689.949059,687.0753333,664.6947949,651.116568,655.7318286,653.7444281,659.2539952,666.418917,663.1636905,664.6016926,665.8056072,669.0864575,672.360239,668.4221791,668.4363793,670.2998026,665.7089475,640.4687178,648.474714,662.1427797,669.1684234,652.2654338,590.5747776,,,,
Indonesia,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,297.306101,301.46307,307.1827387,310.4198686,314.7275956,320.9266531,347.9798643,363.5736454,371.5632011,377.7883726,388.3918953,388.9302181,387.182526,393.5932618,398.9852169,431.2597208,436.7355405,440.246841,456.7716529,543.7750569,560.5884132,574.5652283,620.8025232,611.7950224,664.4369192,678.317834,691.0022868,666.3706447,688.3733896,735.9134207,742.9706995,760.1677157,752.1128926,791.0908132,794.4100006,802.3545286,788.0726283,793.1000329,845.9972119,877.0756528,833.5620289,853.2083446,863.8176284,883.9182941,,,,
IDA only,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,319.7400589,316.864262,319.8417013,320.9360809,318.5079945,320.6003187,320.8790044,318.8330927,320.0368478,318.0295077,316.0261784,318.4186739,317.0880125,319.237846,318.461874,318.7206253,318.2998712,319.1293814,318.5627803,341.6474506,339.14885,330.7446986,322.4354854,321.5514554,323.8828966,326.1021259,328.7923596,333.7067031,336.1242523,328.8413059,333.4027282,337.9975432,340.4413285,344.5758722,352.6613269,356.7738436,361.6385968,365.0659206,365.5787118,370.0871272,372.8801141,375.7848104,381.1237793,384.430504,,,,
Isle of Man,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,267.3475635,267.3087413,268.6027422,272.7135495,275.9077848,280.447908,281.9476665,279.3808602,285.5377769,286.1638302,293.7417601,298.0839381,300.7022275,306.0667075,314.8980474,318.8673228,323.8831217,334.2568279,342.7009948,350.0757339,357.36676,363.0783456,364.5145018,371.2259129,385.0918566,389.426518,397.3781847,399.4988312,414.9624918,417.2875886,416.0144443,421.2704901,424.2943456,439.7030084,449.7658559,466.1382611,485.0996282,501.5596349,544.6265982,561.6534027,577.9940611,599.1544142,605.7921412,636.5701556,,,,
Not classified,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,Energy use (kg of oil equivalent per capita),1318.812487,1396.466152,1412.729677,1453.962105,1522.194973,1511.904911,1629.591872,1767.425106,1881.149354,1974.588853,2023.631076,2245.32344,2194.513065,2238.471783,2268.08988,2083.994921,2110.191937,2203.821522,2178.720976,2534.338644,2413.156353,2392.953953,2356.894257,2336.183558,2346.17853,2438.438397,2503.498894,2608.806581,2592.838648,2655.244974,2820.410168,2827.844498,2775.218003,2813.710465,2941.613242,2951.913093,3122.335609,3255.498451,3417.568527,3544.387616,3626.747161,3713.513869,3661.322241,3515.094503,3558.085941,3503.642864,3424.160852,3416.030946,3293.884635,3149.565141,3152.003605,2865.37474,2853.064865,2814.98269,2741.574884,2819.875852,,,
"Iran, Islamic Rep.",Energy use (kg of oil equivalent per capita),,,,,,,,,,,,566.9384222,541.4670053,667.8315756,771.9727994,813.7379325,898.4364155,974.9207289,913.7401123,999.7481815,984.691197,1066.121,1197.448265,981.4068329,1095.497679,1136.044136,1099.172731,1078.86782,1063.707822,1208.493021,1229.973798,1332.474968,1376.357362,1458.48326,1596.025285,1647.246431,1567.162828,1730.501981,1739.321566,1947.829968,1874.671453,2008.654894,2051.788847,2094.269158,2256.462603,2475.087729,2557.7637,2676.599594,2837.184586,2800.51544,2769.463567,2791.107789,2869.333253,2889.109969,3060.387046,,,,
Iraq,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,391.5256171,404.4811592,424.8503866,447.1599431,521.128512,624.5130783,625.4866166,690.7018136,798.736009,712.1442834,684.7823185,690.5721877,811.0556158,836.490603,946.2782371,1000.44281,971.9367635,1146.889941,1235.173653,1150.65394,891.9123267,1288.230705,1627.891777,1789.284797,1666.753022,1617.876529,1866.092022,1290.695569,967.3520344,1104.932741,1199.022355,1107.08185,988.9973674,991.9177507,981.7259561,908.5752454,909.1752902,968.3506997,1137.034404,1261.220505,1335.738398,1438.175609,1488.561769,1437.900542,,,,
Iceland,Energy use (kg of oil equivalent per capita),3082.711563,2916.706232,3028.298369,3279.602269,3306.815957,3444.551345,3639.770926,3594.361789,3924.13444,3553.476685,4231.992095,4378.310318,4403.969647,5268.965745,5132.197074,5071.635341,5085.581002,5602.870166,5710.710084,6515.059694,6560.998168,7178.869364,7076.207988,7254.286281,7531.269963,7334.901928,7605.56378,7857.454883,7882.473773,7983.037508,8907.791984,8054.356723,7755.394416,8249.536449,8293.412926,8255.768914,8847.785182,8584.100499,9036.654297,10038.31192,11091.54887,10589.46619,10804.64172,10731.32864,10524.2507,10524.8775,12734.00662,14746.03134,16353.83127,16911.07978,17023.16682,18157.5981,17630.07147,18178.13901,17916.12042,17478.89304,,,
